name,start_date,end_date,executive,council,council_website,id,email,image,party,source,ward
Jan-Claire Wisdom,,,,Adelaide Hills Council,http://www.ahc.sa.gov.au,adelaide_hills_council/jan-claire_wisdom,jcwisdom@ahc.sa.gov.au,http://www.ahc.sa.gov.au/ahc-council/PublishingImages/Council/council-members/manoah-ward/141118%20Cr%20Jan-Claire%20Wisdom.jpg,,http://ahc.dcw.lga.sa.gov.au/page.aspx?c=8281,Manoah
Linda Green,,,,Adelaide Hills Council,http://www.ahc.sa.gov.au,adelaide_hills_council/linda_green,lgreen@ahc.sa.gov.au,http://www.ahc.sa.gov.au/ahc-council/PublishingImages/Council/council-members/Website%20Photos/141118%20Cr%20Linda%20Green.jpg,,http://ahc.dcw.lga.sa.gov.au/page.aspx?c=8282,Torrens Valley
Malcolm Herrmann,,,,Adelaide Hills Council,http://www.ahc.sa.gov.au,adelaide_hills_council/malcolm_herrmann,mherrmann@ahc.sa.gov.au,http://www.ahc.sa.gov.au/ahc-council/PublishingImages/Council/council-members/Website%20Photos/141118%20Cr%20Malcolm%20Herrmann.jpg,,http://ahc.dcw.lga.sa.gov.au/page.aspx?c=8283,Torrens Valley
Jan Loveday,,,,Adelaide Hills Council,http://www.ahc.sa.gov.au,adelaide_hills_council/jan_loveday,jloveday@ahc.sa.gov.au,http://www.ahc.sa.gov.au/ahc-council/PublishingImages/Council/council-members/Website%20Photos/141209%20Cr%20Jan%20Loveday.jpg,,http://ahc.dcw.lga.sa.gov.au/page.aspx?c=8285,Marble Hill
Lynton Vonow,,,,Adelaide Hills Council,http://www.ahc.sa.gov.au,adelaide_hills_council/lynton_vonow,lvonow@ahc.sa.gov.au,http://www.ahc.sa.gov.au/ahc-council/PublishingImages/Council/council-members/Website%20Photos/141118%20Cr%20Lynton%20Vonow.jpg,,http://ahc.dcw.lga.sa.gov.au/page.aspx?c=8287,Onkaparinga Valley
Ian Bailey,,,,Adelaide Hills Council,http://www.ahc.sa.gov.au,adelaide_hills_council/ian_bailey,ibailey@ahc.sa.gov.au,http://www.ahc.sa.gov.au/ahc-council/PublishingImages/Council/council-members/Website%20Photos/141118%20Cr%20Ian%20Bailey.jpg,,http://ahc.dcw.lga.sa.gov.au/page.aspx?c=8304,Marble Hill
Kirrilee Boyd,,,,Adelaide Hills Council,http://www.ahc.sa.gov.au,adelaide_hills_council/kirrilee_boyd,kboyd@ahc.sa.gov.au,http://www.ahc.sa.gov.au/ahc-council/PublishingImages/Council/council-members/Website%20Photos/141118%20Cr%20Kirrilee%20Boyd.jpg,,http://ahc.dcw.lga.sa.gov.au/page.aspx?c=12639,Mt Lofty
Nathan Daniell,,,,Adelaide Hills Council,http://www.ahc.sa.gov.au,adelaide_hills_council/nathan_daniell,ndaniell@ahc.sa.gov.au,http://www.ahc.sa.gov.au/ahc-council/PublishingImages/Council/council-members/Website%20Photos/141118%20Cr%20Nathan%20Daniell.jpg,Greens,http://ahc.dcw.lga.sa.gov.au/page.aspx?c=12640,Mt Lofty
Val Hall,,,,Adelaide Hills Council,http://www.ahc.sa.gov.au,adelaide_hills_council/val_hall,vhall@ahc.sa.gov.au,http://www.ahc.sa.gov.au/ahc-council/PublishingImages/Council/council-members/Website%20Photos/141118%20Cr%20Val%20Hall.jpg,,http://ahc.dcw.lga.sa.gov.au/page.aspx?c=12641,Onkaparinga Valley
Barry Featherston,,,Deputy Mayor,Alexandrina Council,http://www.alexandrina.sa.gov.au,alexandrina_council/barry_featherston,barry.featherston@alexandrina.sa.gov.au,,,http://www.alexandrina.sa.gov.au/page.aspx?c=196,Angas - Bremer
Katherine Stanley-Murray,,,,Alexandrina Council,http://www.alexandrina.sa.gov.au,alexandrina_council/katherine_stanley-murray,katherine.stanley-murray@alexandrina.sa.gov.au,,,http://www.alexandrina.sa.gov.au/page.aspx?c=197,Angas - Bremer
Anne Woolford,,,,Alexandrina Council,http://www.alexandrina.sa.gov.au,alexandrina_council/anne_woolford,anne.woolford@alexandrina.sa.gov.au,,,http://www.alexandrina.sa.gov.au/page.aspx?c=30,Strathalbyn
Madeleine Walker,,,,Alexandrina Council,http://www.alexandrina.sa.gov.au,alexandrina_council/madeleine_walker,madeleine.walker@alexandrina.sa.gov.au,,,http://www.alexandrina.sa.gov.au/page.aspx?c=31,Port Elliot - Middleton Ward
Grant Gartrell,,,,Alexandrina Council,http://www.alexandrina.sa.gov.au,alexandrina_council/grant_gartrell,grant.gartrell@alexandrina.sa.gov.au,,,http://www.alexandrina.sa.gov.au/page.aspx?c=32,Nangkita - Kuitpo
Keith Parkes,,,Mayor,Alexandrina Council,http://www.alexandrina.sa.gov.au,alexandrina_council/keith_parkes,keith.parkes@alexandrina.sa.gov.au,,,http://www.alexandrina.sa.gov.au/page.aspx?c=43346,
Michael Scott,,,,Alexandrina Council,http://www.alexandrina.sa.gov.au,alexandrina_council/michael_scott,michael.scott@alexandrina.sa.gov.au,,,http://www.alexandrina.sa.gov.au/page.aspx?c=43347,Port Elliot - Middleton
Ben Brazzalotto,,,,Alexandrina Council,http://www.alexandrina.sa.gov.au,alexandrina_council/ben_brazzalotto,ben.brazzalotto@alexandrina.sa.gov.au,,,http://www.alexandrina.sa.gov.au/page.aspx?c=43348,Strathalbyn
Jim Davis,,,,Alexandrina Council,http://www.alexandrina.sa.gov.au,alexandrina_council/jim_davis,jim.davis@alexandrina.sa.gov.au,,,http://www.alexandrina.sa.gov.au/page.aspx?c=43351,Goolwa Hindmarsh Island
James Stewart,,,,Alexandrina Council,http://www.alexandrina.sa.gov.au,alexandrina_council/james_stewart,james.stewart@alexandrina.sa.gov.au,,,http://www.alexandrina.sa.gov.au/page.aspx?c=43353,Goolwa Hindmarsh Island
Frank Tuckwell,,,,Alexandrina Council,http://www.alexandrina.sa.gov.au,alexandrina_council/frank_tuckwell,frank.tuckwell@alexandrina.sa.gov.au,,,http://www.alexandrina.sa.gov.au/page.aspx?c=43352,Goolwa Hindmarsh Island
Karen Lume,,,,Alexandrina Council,http://www.alexandrina.sa.gov.au,alexandrina_council/karen_lume,karen.lume@alexandrina.sa.gov.au,,,http://www.alexandrina.sa.gov.au/page.aspx?c=43354,Goolwa Hindmarsh Island
Margaret Evans,,,,Berri Barmera Council,http://www.berribarmera.sa.gov.au,berri_barmera_council/margaret_evans,crevans@berribarmera.sa.gov.au,,,http://www.berribarmera.sa.gov.au/page.aspx?c=25323,
Mike Fuller,,,,Berri Barmera Council,http://www.berribarmera.sa.gov.au,berri_barmera_council/mike_fuller,crfuller@bbc.sa.gov.au,,,http://www.berribarmera.sa.gov.au/page.aspx?c=25324,
Andrew Kassebaum,,,,Berri Barmera Council,http://www.berribarmera.sa.gov.au,berri_barmera_council/andrew_kassebaum,crkassebaum@bbc.sa.gov.au,,,http://www.berribarmera.sa.gov.au/page.aspx?c=25325,
Peter Hunt,,,"Mayor, JP",Berri Barmera Council,http://www.berribarmera.sa.gov.au,berri_barmera_council/peter_hunt,mayorhunt@berribarmera.sa.gov.au,,,http://www.berribarmera.sa.gov.au/page.aspx?c=641,
Rhonda Centofanti,,,,Berri Barmera Council,http://www.berribarmera.sa.gov.au,berri_barmera_council/rhonda_centofanti,crcentofanti@bbc.sa.gov.au,,,http://www.berribarmera.sa.gov.au/page.aspx?c=643,
Stephen Lynch,,,,Berri Barmera Council,http://www.berribarmera.sa.gov.au,berri_barmera_council/stephen_lynch,crlynch@bbc.sa.gov.au,,,http://www.berribarmera.sa.gov.au/page.aspx?c=31639,
Linc Gore,,,,Berri Barmera Council,http://www.berribarmera.sa.gov.au,berri_barmera_council/linc_gore,crgore@bbc.sa.gov.au,,,http://www.berribarmera.sa.gov.au/page.aspx?c=31640,
Trevor Scott,,,,Berri Barmera Council,http://www.berribarmera.sa.gov.au,berri_barmera_council/trevor_scott,crscott@bbc.sa.gov.au,,,http://www.berribarmera.sa.gov.au/page.aspx?c=31641,
David Waterman,,,,Berri Barmera Council,http://www.berribarmera.sa.gov.au,berri_barmera_council/david_waterman,crwaterman@bbc.sa.gov.au,,,http://www.berribarmera.sa.gov.au/page.aspx?c=31642,
Steve Kons,,,Mayor,Burnie City Council,http://www.burnie.net/,burnie_city_council/steve_kons,skons@burnie.net,,,http://burniecity.dcw.lga.sa.gov.au/page.aspx?c=38791,
Sandra French AM,,,Deputy Mayor,Burnie City Council,http://www.burnie.net/,burnie_city_council/sandra_french_am,sfrench@burnie.net,,,http://burniecity.dcw.lga.sa.gov.au/page.aspx?c=38792,
Alvwyn Boyd,,,,Burnie City Council,http://www.burnie.net/,burnie_city_council/alvwyn_boyd,aboyd@burnie.net,,,http://burniecity.dcw.lga.sa.gov.au/page.aspx?c=38793,
Anita Dow,,,,Burnie City Council,http://www.burnie.net/,burnie_city_council/anita_dow,adow@burnie.net,,,http://burniecity.dcw.lga.sa.gov.au/page.aspx?c=38794,
James Simpson,,,,Burnie City Council,http://www.burnie.net/,burnie_city_council/james_simpson,jsimpson@burnie.net,,,http://burniecity.dcw.lga.sa.gov.au/page.aspx?c=38795,
Jim Altimira,,,,Burnie City Council,http://www.burnie.net/,burnie_city_council/jim_altimira,jaltimira@burnie.net,,,http://burniecity.dcw.lga.sa.gov.au/page.aspx?c=38796,
Steve Green,,,,Burnie City Council,http://www.burnie.net/,burnie_city_council/steve_green,sgreen@burnie.net,,,http://burniecity.dcw.lga.sa.gov.au/page.aspx?c=38797,
Ron Blake OAM,,,,Burnie City Council,http://www.burnie.net/,burnie_city_council/ron_blake_oam,rblake@burnie.net,,,http://burniecity.dcw.lga.sa.gov.au/page.aspx?c=38798,
Robert Bentley,,,,Burnie City Council,http://www.burnie.net/,burnie_city_council/robert_bentley,rbentley@burnie.net,,,http://burniecity.dcw.lga.sa.gov.au/page.aspx?c=38810,
John Kennedy,,,,Campbelltown City Council,http://www.campbelltown.sa.gov.au,campbelltown_city_council/john_kennedy,cr.kennedy@campbelltown.sa.gov.au,,,http://www.campbelltown.sa.gov.au/page.aspx?c=1608,Hectorville Ward
Jill Whittaker,,,,Campbelltown City Council,http://www.campbelltown.sa.gov.au,campbelltown_city_council/jill_whittaker,cr.whittaker@campbelltown.sa.gov.au,,,http://www.campbelltown.sa.gov.au/page.aspx?c=1623,Newton Ward
Max Amber,,,,Campbelltown City Council,http://www.campbelltown.sa.gov.au,campbelltown_city_council/max_amber,cr.amber@campbelltown.sa.gov.au,,,http://www.campbelltown.sa.gov.au/page.aspx?c=2734,Gorge Ward
Neville Grigg,,,,Campbelltown City Council,http://www.campbelltown.sa.gov.au,campbelltown_city_council/neville_grigg,cr.grigg@campbelltown.sa.gov.au,,,http://www.campbelltown.sa.gov.au/page.aspx?c=2739,Woodforde Ward
Simon Brewer,,,Mayor,Campbelltown City Council,http://www.campbelltown.sa.gov.au,campbelltown_city_council/simon_brewer,mayor@campbelltown.sa.gov.au,,,http://www.campbelltown.sa.gov.au/page.aspx?c=2740,
Marijka Ryan,,,Deputy Mayor,Campbelltown City Council,http://www.campbelltown.sa.gov.au,campbelltown_city_council/marijka_ryan,cr.ryan@campbelltown.sa.gov.au,,,http://www.campbelltown.sa.gov.au/page.aspx?c=3560,River Ward
Anna Leombruno,,,,Campbelltown City Council,http://www.campbelltown.sa.gov.au,campbelltown_city_council/anna_leombruno,cr.leombruno@campbelltown.sa.gov.au,,,http://www.campbelltown.sa.gov.au/page.aspx?c=5997,Newton Ward
James Nenke,,,,Campbelltown City Council,http://www.campbelltown.sa.gov.au,campbelltown_city_council/james_nenke,cr.nenke@campbelltown.sa.gov.au,,,http://www.campbelltown.sa.gov.au/page.aspx?c=21117,Hectorville Ward
Dom Barbaro,,,,Campbelltown City Council,http://www.campbelltown.sa.gov.au,campbelltown_city_council/dom_barbaro,cr.barbaro@campbelltown.sa.gov.au,,,http://www.campbelltown.sa.gov.au/page.aspx?c=21118,Gorge Ward
Matthew Noble,,,,Campbelltown City Council,http://www.campbelltown.sa.gov.au,campbelltown_city_council/matthew_noble,cr.noble@campbelltown.sa.gov.au,,,http://www.campbelltown.sa.gov.au/page.aspx?c=21119,River Ward
Rob Tidd,,,,Campbelltown City Council,http://www.campbelltown.sa.gov.au,campbelltown_city_council/rob_tidd,cr.tidd@campbelltown.sa.gov.au,,,http://www.campbelltown.sa.gov.au/page.aspx?c=21120,Woodforde Ward
David Parkin,,,Mayor,City of Burnside,http://www.burnside.sa.gov.au,city_of_burnside/david_parkin,dparkin@burnside.sa.gov.au,,,http://burnside.dcw.lga.sa.gov.au/page.aspx?c=39306,
Grant Piggott,,,,City of Burnside,http://www.burnside.sa.gov.au,city_of_burnside/grant_piggott,gpiggott@burnside.sa.gov.au,,,http://burnside.dcw.lga.sa.gov.au/page.aspx?c=39308,Kensington Gardens and Magill
Jane Davey,,,,City of Burnside,http://www.burnside.sa.gov.au,city_of_burnside/jane_davey,jdavey@burnside.sa.gov.au,,,http://burnside.dcw.lga.sa.gov.au/page.aspx?c=39309,Kensington Park Ward
Peter Cornish,,,,City of Burnside,http://www.burnside.sa.gov.au,city_of_burnside/peter_cornish,pcornish@burnside.sa.gov.au,,,http://burnside.dcw.lga.sa.gov.au/page.aspx?c=39312,Rose Park and Toorak Gardens
Graham Bills,,,,City of Burnside,http://www.burnside.sa.gov.au,city_of_burnside/graham_bills,gbills@burnside.sa.gov.au,,,http://burnside.dcw.lga.sa.gov.au/page.aspx?c=39313,Burnside
Mark Osterstock,,,,City of Burnside,http://www.burnside.sa.gov.au,city_of_burnside/mark_osterstock,mosterstock@burnside.sa.gov.au,,,http://burnside.dcw.lga.sa.gov.au/page.aspx?c=39315,Beaumont
Anne Monceaux,,,,City of Burnside,http://www.burnside.sa.gov.au,city_of_burnside/anne_monceaux,amonceaux@burnside.sa.gov.au,,,http://burnside.dcw.lga.sa.gov.au/page.aspx?c=39316,Beaumont
Helga Lemon,,,,City of Burnside,http://www.burnside.sa.gov.au,city_of_burnside/helga_lemon,hlemon@burnside.sa.gov.au,,,http://burnside.dcw.lga.sa.gov.au/page.aspx?c=39317,Eastwood and Glenunga
Di Wilkins,,,,City of Burnside,http://www.burnside.sa.gov.au,city_of_burnside/di_wilkins,dwilkins@burnside.sa.gov.au,,,http://burnside.dcw.lga.sa.gov.au/page.aspx?c=39318,Eastwood and Glenunga
Lance Bagster,,,,City of Burnside,http://www.burnside.sa.gov.au,city_of_burnside/lance_bagster,lbagster@burnside.sa.gov.au,,,http://burnside.dcw.lga.sa.gov.au/page.aspx?c=43770,Burnside Ward
Henry Davis,,,,City of Burnside,http://www.burnside.sa.gov.au,city_of_burnside/henry_davis,hdavis@burnside.sa.gov.au,,,http://burnside.dcw.lga.sa.gov.au/page.aspx?c=43771,Kensington Gardens and Magill Ward
Peter Ford,,,,City of Burnside,http://www.burnside.sa.gov.au,city_of_burnside/peter_ford,pford@burnside.sa.gov.au,,,http://burnside.dcw.lga.sa.gov.au/page.aspx?c=43772,Rose Park and Toorak Gardens Ward
Felicity Lord,,,,City of Burnside,http://www.burnside.sa.gov.au,city_of_burnside/felicity_lord,flord@burnside.sa.gov.au,,,http://burnside.dcw.lga.sa.gov.au/page.aspx?c=43773,Kensington Park Ward
Robert Randall JP,,,,City of Charles Sturt,http://www.charlessturt.sa.gov.au,city_of_charles_sturt/robert_randall_jp,rrandall@charlessturt.sa.gov.au,,,http://www.charlessturt.sa.gov.au/page.aspx?c=12,Henley
Tolley Wasylenko,,,,City of Charles Sturt,http://www.charlessturt.sa.gov.au,city_of_charles_sturt/tolley_wasylenko,twasylenko@charlessturt.sa.gov.au,,,http://www.charlessturt.sa.gov.au/page.aspx?c=16,West Woodville
Oanh  Nguyen,,,,City of Charles Sturt,http://www.charlessturt.sa.gov.au,city_of_charles_sturt/oanh__nguyen,onguyen@charlessturt.sa.gov.au,,,http://www.charlessturt.sa.gov.au/page.aspx?c=5,Woodville
Robert Grant,,,,City of Charles Sturt,http://www.charlessturt.sa.gov.au,city_of_charles_sturt/robert_grant,rgrant@charlessturt.sa.gov.au,,,http://www.charlessturt.sa.gov.au/page.aspx?c=7,Woodville
Mick Harley,,,,City of Charles Sturt,http://www.charlessturt.sa.gov.au,city_of_charles_sturt/mick_harley,mharley@charlessturt.sa.gov.au,,,http://www.charlessturt.sa.gov.au/page.aspx?c=8,Beverley
Edgar Agius,,,,City of Charles Sturt,http://www.charlessturt.sa.gov.au,city_of_charles_sturt/edgar_agius,eagius@charlessturt.sa.gov.au,,,http://www.charlessturt.sa.gov.au/page.aspx?c=1,Beverley
Tom Scheffler,,,,City of Charles Sturt,http://www.charlessturt.sa.gov.au,city_of_charles_sturt/tom_scheffler,tscheffler@charlessturt.sa.gov.au,,,http://www.charlessturt.sa.gov.au/page.aspx?c=13,Grange
Paul Alexandrides,,,,City of Charles Sturt,http://www.charlessturt.sa.gov.au,city_of_charles_sturt/paul_alexandrides,palexandrides@charlessturt.sa.gov.au,,,http://www.charlessturt.sa.gov.au/page.aspx?c=15,Hindmarsh
Angela Keneally,,,Mayor,City of Charles Sturt,http://www.charlessturt.sa.gov.au,city_of_charles_sturt/angela_keneally,akeneally@charlessturt.sa.gov.au,,,http://www.charlessturt.sa.gov.au/page.aspx?c=17,
Stuart Ghent JP,,,,City of Charles Sturt,http://www.charlessturt.sa.gov.au,city_of_charles_sturt/stuart_ghent_jp,sghent@charlessturt.sa.gov.au,,,http://www.charlessturt.sa.gov.au/page.aspx?c=6,Semaphore Park
Barbara Wasylenko,,,,City of Charles Sturt,http://www.charlessturt.sa.gov.au,city_of_charles_sturt/barbara_wasylenko,bwasylenko@charlessturt.sa.gov.au,,,http://www.charlessturt.sa.gov.au/page.aspx?c=19628,Semaphore Park
Rachele  Tullio,,,,City of Charles Sturt,http://www.charlessturt.sa.gov.au,city_of_charles_sturt/rachele__tullio,rtullio@charlessturt.sa.gov.au,,,http://www.charlessturt.sa.gov.au/page.aspx?c=19629,Grange
Jassmine  Wood,,,,City of Charles Sturt,http://www.charlessturt.sa.gov.au,city_of_charles_sturt/jassmine__wood,jwood@charlessturt.sa.gov.au,,,http://www.charlessturt.sa.gov.au/page.aspx?c=19630,Henley
Kelly Thomas,,,,City of Charles Sturt,http://www.charlessturt.sa.gov.au,city_of_charles_sturt/kelly_thomas,kellythomas@charlessturt.sa.gov.au,,,http://www.charlessturt.sa.gov.au/page.aspx?c=19631,West Woodville
Paul Sykes,,,,City of Charles Sturt,http://www.charlessturt.sa.gov.au,city_of_charles_sturt/paul_sykes,psykes@charlessturt.sa.gov.au,,,http://www.charlessturt.sa.gov.au/page.aspx?c=19632,Findon
George  Turelli,,,,City of Charles Sturt,http://www.charlessturt.sa.gov.au,city_of_charles_sturt/george__turelli,gturelli@charlessturt.sa.gov.au,,,http://www.charlessturt.sa.gov.au/page.aspx?c=19633,Findon
Alice Campbell,,,,City of Charles Sturt,http://www.charlessturt.sa.gov.au,city_of_charles_sturt/alice_campbell,acampbell@charlessturt.sa.gov.au,,,http://www.charlessturt.sa.gov.au/page.aspx?c=19634,Hindmarsh
Stephen Patterson,,,Mayor,City of Holdfast Bay,http://www.holdfast.sa.gov.au,city_of_holdfast_bay/stephen_patterson,spatterson@holdfast.sa.gov.au,,,http://www.holdfast.sa.gov.au/page.aspx?c=2116,
Rosalina Bouchee,,,,City of Holdfast Bay,http://www.holdfast.sa.gov.au,city_of_holdfast_bay/rosalina_bouchee,mbouchee@holdfast.sa.gov.au,,,http://www.holdfast.sa.gov.au/page.aspx?c=2121,Somerton Ward
John Smedley,,,,City of Holdfast Bay,http://www.holdfast.sa.gov.au,city_of_holdfast_bay/john_smedley,jsmedley@holdfast.sa.gov.au,,,http://www.holdfast.sa.gov.au/page.aspx?c=2122,Somerton Ward
Karen Donaldson,,,,City of Holdfast Bay,http://www.holdfast.sa.gov.au,city_of_holdfast_bay/karen_donaldson,kdonaldson@holdfast.sa.gov.au,,,http://www.holdfast.sa.gov.au/page.aspx?c=2123,Brighton Ward
Lynda Yates,,,,City of Holdfast Bay,http://www.holdfast.sa.gov.au,city_of_holdfast_bay/lynda_yates,lyates@holdfast.sa.gov.au,,,http://www.holdfast.sa.gov.au/page.aspx?c=2127,Seacliff Ward
Amanda Wilson,,,,City of Holdfast Bay,http://www.holdfast.sa.gov.au,city_of_holdfast_bay/amanda_wilson,awilson@holdfast.sa.gov.au,,,http://www.holdfast.sa.gov.au/page.aspx?c=2969,Somerton Ward
Samuel Charlick,,,,City of Holdfast Bay,http://www.holdfast.sa.gov.au,city_of_holdfast_bay/samuel_charlick,scharlick@holdfast.sa.gov.au,,,http://www.holdfast.sa.gov.au/page.aspx?c=2970,Glenelg Ward
Bob Patton,,,,City of Holdfast Bay,http://www.holdfast.sa.gov.au,city_of_holdfast_bay/bob_patton,bpatton@holdfast.sa.gov.au,,,http://www.holdfast.sa.gov.au/page.aspx?c=2971,Glenelg Ward
Rosie Aust,,,,City of Holdfast Bay,http://www.holdfast.sa.gov.au,city_of_holdfast_bay/rosie_aust,raust@holdfast.sa.gov.au,,,http://www.holdfast.sa.gov.au/page.aspx?c=2972,Glenelg Ward
Rosemary Clancy,,,,City of Holdfast Bay,http://www.holdfast.sa.gov.au,city_of_holdfast_bay/rosemary_clancy,rclancy@holdfast.sa.gov.au,,,http://www.holdfast.sa.gov.au/page.aspx?c=2973,Brighton Ward
Susan Lonie,,,,City of Holdfast Bay,http://www.holdfast.sa.gov.au,city_of_holdfast_bay/susan_lonie,slonie@holdfast.sa.gov.au,,,http://www.holdfast.sa.gov.au/page.aspx?c=2974,Seacliff Ward
Annette Bradshaw,,,,City of Holdfast Bay,http://www.holdfast.sa.gov.au,city_of_holdfast_bay/annette_bradshaw,abradshaw@holdfast.sa.gov.au,,,http://www.holdfast.sa.gov.au/page.aspx?c=2975,Seacliff Ward
Robert Snewin,,,,City of Holdfast Bay,http://www.holdfast.sa.gov.au,city_of_holdfast_bay/robert_snewin,rsnewin@holdfast.sa.gov.au,,,http://www.holdfast.sa.gov.au/page.aspx?c=2976,Brighton Ward
Tim Pfeiffer,,,,City of Marion,http://www.marion.sa.gov.au,city_of_marion/tim_pfeiffer,tim.pfeiffer@marion.sa.gov.au,http://www.marion.sa.gov.au/webdata/resources/contact/Tim%20Pfeiffer%20-%20compressed.jpg,,http://www.marion.sa.gov.au/page.aspx?c=12,Woodlands Ward
